dateTime,crimeType,location,latitude,longitude,severity,data_type
2021-12-06 18:07:14,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-06 18:52:06,Breaking and Entering,Barangay 43,14.6068,120.968,Low,historical
2021-12-06 20:27:08,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2021-12-06 20:29:38,Assault,Barangay 43,14.6068,120.968,High,historical
2021-12-06 20:55:47,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-06 21:29:48,Domestic Violence,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-06 22:39:29,Assault,Barangay 43,14.6068,120.968,Low,historical
2021-12-06 23:26:01,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-07 00:27:01,Assault,Barangay 43,14.6068,120.968,High,historical
2021-12-07 01:06:19,Assault,Barangay 41,14.608,120.9695,Low,historical
2021-12-07 03:07:46,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-07 03:11:11,Breaking and Entering,Barangay 43,14.6068,120.968,High,historical
2021-12-07 03:40:03,Harassment,Barangay 43,14.6068,120.968,Immediate,historical
2021-12-07 03:52:00,Assault,Barangay 41,14.608,120.9695,Low,historical
2021-12-07 06:07:08,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2021-12-07 09:10:25,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-07 11:22:03,Fraud,Barangay 41,14.608,120.9695,Low,historical
2021-12-07 12:11:00,Assault,Barangay 43,14.6068,120.968,Low,historical
2021-12-07 17:41:04,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-07 18:58:06,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2021-12-07 19:11:09,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-07 22:23:43,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-07 22:31:45,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-07 23:39:43,Drug Related,Barangay 43,14.6068,120.968,Low,historical
2021-12-07 23:45:29,Assault,Barangay 41,14.608,120.9695,High,historical
2021-12-08 00:07:28,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-08 00:44:52,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2021-12-08 01:39:10,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-08 04:35:36,Assault,Barangay 43,14.6068,120.968,High,historical
2021-12-08 05:03:58,Breaking and Entering,Barangay 41,14.608,120.9695,High,historical
2021-12-08 14:07:20,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-08 14:41:58,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-08 15:33:59,Breaking and Entering,Barangay 43,14.6068,120.968,High,historical
2021-12-08 17:00:23,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-08 19:08:00,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-08 19:49:57,Theft,Barangay 43,14.6068,120.968,High,historical
2021-12-08 23:03:53,Others,Barangay 41,14.608,120.9695,Low,historical
2021-12-08 23:47:52,Assault,Barangay 41,14.608,120.9695,Low,historical
2021-12-09 00:30:48,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-09 02:24:47,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2021-12-09 03:52:11,Drug Related,Barangay 41,14.608,120.9695,Immediate,historical
2021-12-09 04:10:36,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2021-12-09 05:14:12,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-09 05:33:39,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-09 06:06:40,Domestic Violence,Barangay 41,14.608,120.9695,Low,historical
2021-12-09 07:26:18,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-09 08:35:38,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2021-12-09 09:55:34,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-09 12:41:42,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-09 15:24:59,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-09 16:40:12,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-09 18:22:30,Theft,Barangay 43,14.6068,120.968,Immediate,historical
2021-12-09 20:37:13,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-10 02:15:01,Breaking and Entering,Barangay 43,14.6068,120.968,Low,historical
2021-12-10 03:32:26,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-10 09:45:21,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2021-12-10 10:37:59,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-10 11:14:55,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-10 13:00:31,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-10 14:16:43,Theft,Barangay 43,14.6068,120.968,High,historical
2021-12-10 16:18:32,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-10 18:55:06,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-10 19:03:04,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-10 20:06:27,Vandalism,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-11 04:29:50,Assault,Barangay 41,14.608,120.9695,Immediate,historical
2021-12-11 04:30:03,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-11 04:37:10,Theft,Barangay 41,14.608,120.9695,High,historical
2021-12-11 06:18:55,Domestic Violence,Barangay 41,14.608,120.9695,High,historical
2021-12-11 10:04:33,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-11 12:59:57,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-11 13:53:37,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-11 16:29:39,Fraud,Barangay 41,14.608,120.9695,High,historical
2021-12-11 19:59:45,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-11 21:22:11,Drug Related,Barangay 41,14.608,120.9695,Low,historical
2021-12-11 21:42:11,Fraud,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-11 23:57:18,Harassment,Barangay 43,14.6068,120.968,Immediate,historical
2021-12-12 00:21:44,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-12 02:50:20,Breaking and Entering,Barangay 41,14.608,120.9695,High,historical
2021-12-12 03:55:21,Assault,Barangay 41,14.608,120.9695,High,historical
2021-12-12 04:45:33,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2021-12-12 09:45:07,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2021-12-12 13:05:51,Others,Barangay 43,14.6068,120.968,Low,historical
2021-12-12 15:53:20,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-12 17:01:49,Vandalism,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-12 19:25:02,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2021-12-12 23:28:33,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-13 00:19:21,Others,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-13 00:43:36,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2021-12-13 01:25:11,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-13 05:03:01,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2021-12-13 06:51:46,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-13 08:46:09,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-13 09:23:43,Vehicle Theft,Barangay 43,14.6068,120.968,Immediate,historical
2021-12-13 09:28:27,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-13 11:24:37,Harassment,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-13 11:45:06,Breaking and Entering,Barangay 43,14.6068,120.968,High,historical
2021-12-13 16:10:57,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2021-12-13 16:58:55,Fraud,Barangay 43,14.6068,120.968,Low,historical
2021-12-13 18:26:12,Assault,Barangay 41,14.608,120.9695,Low,historical
2021-12-13 21:00:20,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-13 22:08:16,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-13 23:38:11,Harassment,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-14 01:50:29,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-14 08:36:39,Theft,Barangay 41,14.608,120.9695,Immediate,historical
2021-12-14 18:34:27,Assault,Barangay 41,14.608,120.9695,High,historical
2021-12-14 21:00:27,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-14 22:27:57,Assault,Barangay 41,14.608,120.9695,High,historical
2021-12-14 23:20:39,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2021-12-15 01:28:12,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2021-12-15 02:18:18,Fraud,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-15 04:13:55,Fraud,Barangay 41,14.608,120.9695,Low,historical
2021-12-15 04:36:58,Assault,Barangay 43,14.6068,120.968,Immediate,historical
2021-12-15 04:56:16,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-15 06:25:58,Drug Related,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-15 07:59:33,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-15 08:25:54,Breaking and Entering,Barangay 41,14.608,120.9695,High,historical
2021-12-15 08:45:41,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-15 09:47:53,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-15 12:27:04,Others,Barangay 43,14.6068,120.968,Low,historical
2021-12-15 13:58:10,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-15 15:08:44,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-15 15:57:05,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-15 18:34:41,Vehicle Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-15 22:59:03,Vehicle Theft,Barangay 41,14.608,120.9695,High,historical
2021-12-16 07:58:03,Domestic Violence,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-16 18:04:31,Fraud,Barangay 41,14.608,120.9695,High,historical
2021-12-16 18:19:44,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2021-12-16 20:16:53,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-16 22:27:41,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-16 23:11:40,Vehicle Theft,Barangay 43,14.6068,120.968,High,historical
2021-12-17 00:47:09,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-17 02:31:09,Harassment,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-17 04:54:29,Theft,Barangay 43,14.6068,120.968,High,historical
2021-12-17 05:50:17,Drug Related,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-17 07:14:22,Fraud,Barangay 43,14.6068,120.968,Low,historical
2021-12-17 09:17:27,Assault,Barangay 41,14.608,120.9695,Immediate,historical
2021-12-17 09:45:21,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-17 17:57:48,Drug Related,Barangay 43,14.6068,120.968,High,historical
2021-12-17 19:28:41,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-17 19:29:18,Fraud,Barangay 43,14.6068,120.968,High,historical
2021-12-17 21:15:53,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-17 23:34:43,Assault,Barangay 43,14.6068,120.968,High,historical
2021-12-18 01:53:36,Fraud,Barangay 43,14.6068,120.968,Immediate,historical
2021-12-18 03:59:38,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-18 04:14:38,Drug Related,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-18 04:55:20,Vehicle Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-18 06:34:51,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-18 08:49:31,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-18 11:20:34,Assault,Barangay 43,14.6068,120.968,High,historical
2021-12-18 11:59:43,Domestic Violence,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-18 12:45:10,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-18 15:25:37,Assault,Barangay 43,14.6068,120.968,Low,historical
2021-12-18 15:34:34,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-18 17:16:36,Breaking and Entering,Barangay 43,14.6068,120.968,High,historical
2021-12-18 17:20:58,Harassment,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-18 21:30:51,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2021-12-18 21:47:22,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-19 00:19:21,Assault,Barangay 41,14.608,120.9695,Low,historical
2021-12-19 03:45:47,Assault,Barangay 43,14.6068,120.968,High,historical
2021-12-19 07:49:34,Vandalism,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-19 08:12:37,Theft,Barangay 41,14.608,120.9695,High,historical
2021-12-19 11:07:49,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-19 14:42:47,Drug Related,Barangay 41,14.608,120.9695,Low,historical
2021-12-19 15:46:38,Breaking and Entering,Barangay 43,14.6068,120.968,Low,historical
2021-12-19 21:48:17,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-19 21:57:10,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-19 22:03:05,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-19 22:05:25,Harassment,Barangay 43,14.6068,120.968,High,historical
2021-12-20 00:17:32,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2021-12-20 01:55:42,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-20 04:45:37,Assault,Barangay 41,14.608,120.9695,High,historical
2021-12-20 07:04:04,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-20 08:04:46,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-20 10:14:12,Others,Barangay 41,14.608,120.9695,High,historical
2021-12-20 20:34:47,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-20 20:57:20,Drug Related,Barangay 43,14.6068,120.968,High,historical
2021-12-20 20:58:22,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2021-12-20 22:38:24,Theft,Barangay 43,14.6068,120.968,High,historical
2021-12-21 01:08:11,Breaking and Entering,Barangay 43,14.6068,120.968,Low,historical
2021-12-21 05:08:49,Vandalism,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-21 07:44:05,Drug Related,Barangay 41,14.608,120.9695,Low,historical
2021-12-21 08:59:53,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-21 11:20:54,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-21 12:44:15,Breaking and Entering,Barangay 41,14.608,120.9695,High,historical
2021-12-21 20:22:02,Harassment,Barangay 43,14.6068,120.968,Low,historical
2021-12-22 08:50:48,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-22 09:49:08,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2021-12-22 11:35:22,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-22 13:48:49,Harassment,Barangay 43,14.6068,120.968,High,historical
2021-12-22 15:29:43,Breaking and Entering,Barangay 43,14.6068,120.968,Low,historical
2021-12-22 22:49:42,Assault,Barangay 43,14.6068,120.968,High,historical
2021-12-23 03:14:46,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2021-12-23 05:24:47,Others,Barangay 43,14.6068,120.968,High,historical
2021-12-23 07:38:18,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-23 13:38:01,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-23 13:53:01,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-23 14:29:10,Domestic Violence,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-23 14:53:28,Theft,Barangay 41,14.608,120.9695,Immediate,historical
2021-12-23 14:59:56,Vandalism,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-23 19:30:19,Assault,Barangay 41,14.608,120.9695,Immediate,historical
2021-12-23 19:46:50,Theft,Barangay 43,14.6068,120.968,High,historical
2021-12-23 21:38:15,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-23 21:56:44,Drug Related,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-23 23:04:07,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2021-12-24 00:19:03,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-24 00:49:08,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-24 01:51:12,Vandalism,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-24 09:38:19,Others,Barangay 41,14.608,120.9695,Low,historical
2021-12-24 21:03:25,Drug Related,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-24 21:40:55,Domestic Violence,Barangay 41,14.608,120.9695,High,historical
2021-12-25 01:24:59,Breaking and Entering,Barangay 43,14.6068,120.968,High,historical
2021-12-25 02:22:19,Harassment,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-25 04:32:14,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-25 04:49:07,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-25 07:33:48,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-25 07:41:03,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-25 07:56:35,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-25 08:37:34,Domestic Violence,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-25 09:25:57,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-25 12:11:45,Domestic Violence,Barangay 43,14.6068,120.968,High,historical
2021-12-25 13:12:45,Vandalism,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-25 13:50:28,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-25 14:16:31,Harassment,Barangay 41,14.608,120.9695,Immediate,historical
2021-12-25 15:02:37,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-25 15:19:47,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-25 16:26:26,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-25 18:36:47,Drug Related,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-25 19:55:16,Assault,Barangay 41,14.608,120.9695,Immediate,historical
2021-12-25 20:29:51,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-25 21:03:08,Breaking and Entering,Barangay 43,14.6068,120.968,High,historical
2021-12-25 21:21:20,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-25 23:02:00,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-26 00:23:21,Breaking and Entering,Barangay 43,14.6068,120.968,High,historical
2021-12-26 01:58:20,Assault,Barangay 43,14.6068,120.968,Low,historical
2021-12-26 03:25:42,Domestic Violence,Barangay 41,14.608,120.9695,Immediate,historical
2021-12-26 03:41:26,Drug Related,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-26 09:43:38,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-26 12:27:47,Domestic Violence,Barangay 41,14.608,120.9695,High,historical
2021-12-26 14:03:10,Assault,Barangay 41,14.608,120.9695,High,historical
2021-12-26 17:15:15,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-26 18:33:55,Others,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-26 19:59:40,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-26 20:21:41,Drug Related,Barangay 41,14.608,120.9695,High,historical
2021-12-26 21:38:02,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-27 03:12:42,Assault,Barangay 43,14.6068,120.968,High,historical
2021-12-27 05:17:00,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-27 09:03:35,Drug Related,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-27 10:34:41,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2021-12-27 10:38:46,Assault,Barangay 41,14.608,120.9695,High,historical
2021-12-27 12:15:34,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2021-12-27 15:30:40,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-27 17:37:22,Vehicle Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-27 18:10:12,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-27 18:30:53,Domestic Violence,Barangay 43,14.6068,120.968,Low,historical
2021-12-27 23:20:26,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2021-12-28 01:41:47,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-28 03:22:11,Assault,Barangay 43,14.6068,120.968,Low,historical
2021-12-28 05:58:58,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-28 09:22:59,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-28 17:12:28,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-28 19:42:35,Assault,Barangay 43,14.6068,120.968,Immediate,historical
2021-12-28 21:26:27,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-29 05:36:54,Vandalism,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-29 07:04:13,Fraud,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-29 07:05:46,Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-29 09:30:39,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-29 12:44:55,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-29 12:48:42,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2021-12-29 13:07:53,Others,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-29 16:58:48,Domestic Violence,Barangay 43,14.6068,120.968,Low,historical
2021-12-30 00:31:31,Assault,Barangay 41,14.608,120.9695,High,historical
2021-12-30 01:47:37,Drug Related,Barangay 41,14.608,120.9695,Immediate,historical
2021-12-30 01:58:02,Breaking and Entering,Barangay 41,14.608,120.9695,High,historical
2021-12-30 02:14:33,Breaking and Entering,Barangay 41,14.608,120.9695,High,historical
2021-12-30 05:01:45,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-30 05:24:04,Domestic Violence,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-30 06:29:37,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-30 07:00:52,Harassment,Barangay 41,14.608,120.9695,High,historical
2021-12-30 08:38:18,Harassment,Barangay 41,14.608,120.9695,Low,historical
2021-12-30 08:57:04,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-30 10:37:23,Assault,Barangay 43,14.6068,120.968,High,historical
2021-12-30 10:44:45,Drug Related,Barangay 43,14.6068,120.968,Low,historical
2021-12-30 14:36:32,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-30 17:32:13,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-30 17:45:05,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-30 20:26:36,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-30 23:53:21,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-31 01:08:15,Fraud,Barangay 43,14.6068,120.968,Low,historical
2021-12-31 02:01:05,Harassment,Barangay 43,14.6068,120.968,High,historical
2021-12-31 07:30:31,Theft,Barangay 41,14.608,120.9695,High,historical
2021-12-31 09:53:55,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2021-12-31 11:28:25,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2021-12-31 12:01:40,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-31 12:37:04,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-31 17:17:04,Domestic Violence,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-31 17:56:03,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-31 19:12:49,Theft,Barangay 41,14.608,120.9695,Low,historical
2021-12-31 20:06:39,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2021-12-31 21:01:19,Domestic Violence,Barangay 41,14.608,120.9695,Low,historical
2021-12-31 22:00:25,Harassment,Barangay 41,14.608,120.9695,Low,historical
2022-01-01 05:17:17,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2022-01-01 06:55:20,Theft,Barangay 41,14.608,120.9695,High,historical
2022-01-01 11:34:43,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2022-01-01 11:47:41,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2022-01-01 11:51:29,Harassment,Barangay 43,14.6068,120.968,Low,historical
2022-01-01 13:31:44,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2022-01-01 13:50:05,Fraud,Barangay 43,14.6068,120.968,Low,historical
2022-01-01 19:41:36,Assault,Barangay 43,14.6068,120.968,Immediate,historical
2022-01-01 21:03:09,Drug Related,Barangay 41,14.608,120.9695,Immediate,historical
2022-01-01 21:09:58,Breaking and Entering,Barangay 43,14.6068,120.968,High,historical
2022-01-01 22:19:28,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2022-01-01 23:36:42,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2022-01-01 23:38:11,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2022-01-02 00:05:12,Theft,Barangay 41,14.608,120.9695,Low,historical
2022-01-02 02:20:23,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2022-01-02 12:09:42,Domestic Violence,Barangay 41,14.608,120.9695,Low,historical
2022-01-02 14:36:17,Fraud,Barangay 41,14.608,120.9695,Moderate,historical
2022-01-02 19:13:07,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2022-01-02 20:28:22,Theft,Barangay 43,14.6068,120.968,Low,historical
2022-01-02 22:58:03,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2022-01-02 23:22:39,Breaking and Entering,Barangay 43,14.6068,120.968,Immediate,historical
2022-01-03 01:39:20,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2022-01-03 03:59:43,Fraud,Barangay 43,14.6068,120.968,High,historical
2022-01-03 05:04:41,Others,Barangay 41,14.608,120.9695,High,historical
2022-01-03 07:10:02,Harassment,Barangay 43,14.6068,120.968,Low,historical
2022-01-03 08:06:36,Theft,Barangay 41,14.608,120.9695,Low,historical
2022-01-03 08:34:45,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2022-01-03 09:50:00,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2022-01-03 14:46:19,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2022-01-03 16:05:34,Assault,Barangay 41,14.608,120.9695,Low,historical
2022-01-03 17:18:13,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2022-01-03 17:25:16,Domestic Violence,Barangay 43,14.6068,120.968,Low,historical
2022-01-03 18:35:21,Breaking and Entering,Barangay 41,14.608,120.9695,Immediate,historical
2022-01-03 19:45:49,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2022-01-03 19:55:37,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2022-01-03 22:33:48,Drug Related,Barangay 41,14.608,120.9695,Low,historical
2022-01-03 23:02:08,Assault,Barangay 43,14.6068,120.968,Low,historical
